kingdom,class,phylum,order,family,genus,species
Animalia,Annelida,Polychaeta,NA,Ampharetidae,Ampharete,Ampharete sp.
Animalia,Echinodermata,Asteroidea,Forcipulatida,Pedicellasteridae,Ampheraster,Ampheraster hyperonchus
Animalia,Echinodermata,Asteroidea,Forcipulatida,Pedicellasteridae,Ampheraster,Ampheraster sp.
Animalia,Echinodermata,Asteroidea,Valvatida,Asterodiscididae,Amphiaster,Amphiaster insignis
Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus,Amphibalanus reticulatus
Chromista,Ochrophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Amphicocconeis,Amphicocconeis discrepans
Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Amphicorina,Amphicorina sp.
Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphicteis,Amphicteis gunneri
Animalia,Annelida,Polychaeta,NA,Ampharetidae,Amphicteis,Amphicteis obscurior
Chromista,Myzozoa,Dinophyceae,Peridiniales,NA,Amphidiniella,Amphidiniella sedentaria
Chromista,Myzozoa,Dinophyceae,Peridiniales,Oxytoxaceae,Amphidiniopsis,Amphidiniopsis uroensis
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium acutissimum
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium acutum
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium carterae
Chromista,Myzozoa,Dinophyceae,NA,Amphidiniaceae,Amphidinium,Amphidinium corpulentum
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium globosum
Chromista,Myzozoa,Dinophyceae,NA,Amphidiniaceae,Amphidinium,Amphidinium herdmanii
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium operculatum
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium sphenoides
Chromista,Myzozoa,Dinophyceae,NA,Amphidiniaceae,Amphidinium,Amphidinium steinii
Chromista,Myzozoa,Dinophyceae,NA,Amphidiniaceae,Amphidinium,Amphidinium tomasii
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Amphidiniaceae,Amphidinium,Amphidinium turbo
Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,Azadinium caudatum
Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Amphiduropsis,Amphiduropsis axialensis
Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Amphiglena,Amphiglena lindae
Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Amphileptidae,Amphileptus,Amphileptus dragescoi
Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Amphileptidae,Amphileptus,Amphileptus litonotiformis
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Amphilophium,Amphilophium crucigerum
Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,Amphinema dinema
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiodia,Amphiodia occidentalis
Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Amphipentas,Amphipentas alternans
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis squamata
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphipleura,Amphipleura frauenfeldii
Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,Amphipoda sp.
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,Amphiprora gigantea
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa beauvoisii
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa brevianceps
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa dimorpha
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa misakiensis
Plantae,Anthophyta,Monocotyledoneae,Cyperales,Cyperaceae,Carex,Amphiroa rigida
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa valonioides
Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphisamytha,Amphisamytha bioculata
Animalia,Annelida,Polychaeta,NA,Ampharetidae,Amphisamytha,Amphisamytha fauchaldi
Animalia,Annelida,Polychaeta,NA,Ampharetidae,Amphisamytha,Amphisamytha galapagensis
Animalia,Annelida,Polychaeta,NA,Ampharetidae,Amphisamytha,Amphisamytha sp.
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia asymmetrica
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia bidentata
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia globifera
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia lemmermanni
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia lemmermannii
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia sp.
Chromista,Myzozoa,Dinophyceae,Dinophysiales,Amphisoleniaceae,Amphisolenia,Amphisolenia truncata
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Amphispiza,Amphispiza bilineata bangsi
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Amphispiza,Amphispiza bilineata belvederei
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Amphispiza,Amphispiza bilineata bangsi
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Amphispiza,Amphispiza bilineata deserticola
Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Amphitetras,Amphitetras cruciata
Animalia,Mollusca,Gastropoda,Littorinimorpha,Anabathridae,Amphithalamus,Amphithalamus inclusus
Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,Amphithrax,Amphithrax armatus
Animalia,Arthropoda,Malacostraca,Amphipoda,Amphithyridae,Amphithyrus,Amphithyrus sculpturatus
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura arcystata
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora acutiscula
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Halamphora,Amphora acutiuscula
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora angusta angusta
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora angusta var. angusta
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora arenaria
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora arenicola
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora bigibba
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora binodis interrupta
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora binodis interrupta
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora costata
Chromista,Ochrophyta,Bacillariophyceae,NA,NA,Tetramphora,Tetramphora decussata
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora kolbei
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora laevis
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Seminavis,Amphora macilenta
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora ocellata var. elongata
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora ovalis
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora pediculus
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora proteus
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora proteus contigua
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora proteus var. contigua
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Halamphora,Amphora salina minor
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora strigosa
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora tenuissima
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora terroris
Chromista,Ochrophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora turgida
Chromista,Ciliophora,Oligotrichea,Oligotrichida,Tintinnidae,Amphorellopsis,Amphorellopsis quinquealata
Chromista,Ciliophora,Oligotrichea,Oligotrichida,Tintinnidae,Amphorides,Amphorides quadrilineata
Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Amylax,Amylax triacantha
Chromista,Myzozoa,Dinophyceae,Blastodiniales,Oodiniaceae,Amyloodinium,Amyloodinium ocellatum
Chromista,Myzozoa,Dinophyceae,Blastodiniales,Oodiniaceae,Amyloodinium,Amyloodinium sp.
Plantae,Anthophyta,Dicotyledoneae,Sapindales,Rutaceae,Amyris,Amyris balsamifera
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Anabaena,Anabaena torulosa
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis (anachis) scalarina
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis coronata
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis lillianae
Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anachis lyrata
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis menaletta
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis nigrofusca
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis scalarina
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis sp.
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis varia
Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Anachis,Anachis vexillum
Animalia,NA,NA,NA,NA,NA,Anadara (anadara) tuberculosa
Animalia,NA,NA,NA,NA,NA,Anadara (cunearca) bifrons
Animalia,NA,NA,NA,NA,NA,Anadara (diluvarca) mazatlanica
Animalia,NA,NA,NA,NA,NA,Anadara (potiarca) nux
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara bifrons
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara emarginata
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara mazatlanica
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Larkinia,Anadara multicostata
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara nux
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara obesa
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara reinharti
Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara tuberculosa
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anaea,Anaea aidea
Plantae,Anthophyta,Monocotyledoneae,Bromeliales,Bromeliaceae,Ananas,Ananas comosus
Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Anarchias,Anarchias galapagensis
Animalia,NA,NA,NA,NA,NA,Anarhynchus wilsonia beldingi
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia fatima
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia fatima colima
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae luteipicta
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas carolinensis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas diazi
Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Anasa,Anasa scorbutica
Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anaspis sp.
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius
Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa argentivittata
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa compressa
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa curta
Animalia,Mollusca,Gastropoda,Stylommatophora,Oreohelicidae,Oreohelix,Anchoa ischana
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa nasus
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa scofieldi
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa scofieldi
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,Anchoa walkeri
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchovia,Anchovia macrolepidota
Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Anchylomera,Anchylomera blossevillei
Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Anchylomera,Anchylomera sp.
Animalia,Mollusca,Cephalopoda,Oegopsida,Ancistrocheiridae,Ancistrocheirus,Ancistrocheirus lesueurii
Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis hartmanae
Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis jonesi
Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Anconia,Anconia integra
Chromista,NA,NA,NA,Ancoracystidae,Ancoracysta,Ancoracysta twista
Animalia,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Ancula,Ancula lentiginosa
Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes,Ancylomenes lucasi
Protozoa,Sulcozoa,Glissodiscea,NA,Ancyromonadidae,Ancyromonas,Ancyromonas atlantica
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Andrachne,Andrachne microphylla
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Andrachne,Andrachne microphylla
Plantae,Anthophyta,Dicotyledoneae,Piperales,Saururaceae,Anemopsis,Anemopsis californica
Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Aniculus,Aniculus elegans
Animalia,Nematoda,Chromadorea,Rhabditida,Anisakidae,Anisakis,Anisakis sp.
Animalia,Arthropoda,Insecta,Dermaptera,Carcinophoridae,Anisolabis,Anisolabis maritima
Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Anisoscelis,Anisoscelis (bitta) affinis
Animalia,Chordata,Teleostei,Perciformes,Haemulidae,Anisotremus,Anisotremus caesius
Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Anisotremus davidsonii
Animalia,Chordata,Teleostei,Perciformes,Haemulidae,Genyatremus,Anisotremus dovii
Animalia,Chordata,Teleostei,Perciformes,Haemulidae,Anisotremus,Anisotremus interruptus
Animalia,Chordata,Teleostei,Perciformes,Haemulidae,Anisotremus,Anisotremus taeniatus
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Anochrostomus,Anochrostomus formosus
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Anoda,Anoda albiflora
Plantae,Anthophyta,Dicotyledoneae,Malvales,Malvaceae,Anoda,Anoda crenatiflora
Plantae,Anthophyta,Dicotyledoneae,Malvales,Malvaceae,Anoda,Anoda cristata
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Anoda,Anoda palmata
Plantae,Anthophyta,Dicotyledoneae,Malvales,Malvaceae,Anoda,Anoda pentaschista
Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Anodontia,Anodontia alba
Animalia,Chordata,Squamata,Squamata,Dactyloidae,Anolis,Anolis nebulosus
Animalia,Chordata,Reptilia,Squamata,Polychrotidae,Anolis,Anolis sagrei
Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Globivenus,Globivenus fordii
Animalia,Mollusca,Bivalvia,Ostreoida,Anomiidae,Anomia,Anomia (anomia) peruviana
Animalia,Mollusca,Bivalvia,Ostreoida,Anomiidae,Anomia,Anomia peruviana
Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles (nyssorhynchus) albimanus
Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus
Animalia,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus erectus
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Anoplolepis,Anoplolepis gracilipes
Animalia,Annelida,Polychaeta,NA,Capitellidae,Anotomastus,Anotomastus gordiodes
Animalia,Chordata,Actinopterygii,Aulopiformes,Anotopteridae,Anotopterus,Anotopterus nikparini
Animalia,Chordata,Actinopterygii,Aulopiformes,Anotopteridae,Anotopterus,Anotopterus pharao
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Anotrichium,Anotrichium tenue
Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Anous stolidus ridgwayi
Animalia,Chordata,Teleostei,Lophiiformes,Antennariidae,Fowlerichthys,Antennarius avalonis
Animalia,Chordata,Teleostei,Lophiiformes,Antennariidae,Antennatus,Antennarius sanguineus
Animalia,Chordata,NA,Lophiiformes,Antennariidae,Antennatus,Antennatus sanguineus
Animalia,Chordata,Teleostei,Lophiiformes,Antennariidae,Antennatus,Antennatus strigatus
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anteos,Anteos clorinde
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa texana texana
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anthanassa,Anthanassa tulcis
Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Antho,Antho (plocamia) lambei
Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Antho,Antho lambei
Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Antho,Antho sp.
Animalia,Cnidaria,Anthozoa,Scleralcyonacea,Coralliidae,Anthomastus,Anthomastus sp.
Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura dowii
Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura elegantissima
Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura mariscali
Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura sola
Animalia,Cnidaria,Anthozoa,Scleralcyonacea,Anthoptilidae,Anthoptilum,Anthoptilum lithophilum
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium schlechtendalii
Plantae,Anthophyta,Dicotyledoneae,Polygonales,Polygonaceae,Antigonon,Antigonon leptopus
Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Antigonus,Antigonus erosus
Animalia,Sipuncula,Phascolosomatidea,Phascolosomatiformes,Phascolosomatidae,Antillesoma,Antillesoma antillarum
Animalia,Sipuncula,Phascolosomatidea,Phascolosomatiformes,Phascolosomatidae,Antillesoma,Antillesoma mexicanum
Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,Antiopella,Janolus barbarensis
Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,Antipathes dendrochristos
Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,Antipathes galapagensis
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Antiphytum,Antiphytum peninsulare
Plantae,Anthophyta,Dicotyledoneae,Plantaginales,Plantaginaceae,Mohavea,Mohavea confertiflora
Plantae,Anthophyta,Dicotyledoneae,Plantaginales,Plantaginaceae,Pseudorontium,Pseudorontium cyathiferum
Plantae,Anthophyta,Dicotyledoneae,Plantaginales,Plantaginaceae,Sairocarpus,Sairocarpus nuttallianus
Plantae,Anthophyta,Dicotyledoneae,Plantaginales,Plantaginaceae,Sairocarpus,Sairocarpus watsonii
Animalia,Mollusca,Gastropoda,Littorinimorpha,Hipponicidae,Hipponix,Hipponix panamensis
Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous pallidus
Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Creolimacidae,Anurofeca,Anurofeca richardsi
Animalia,Arthropoda,Malacostraca,Isopoda,Anuropidae,Anuropus,Anuropus sp.
Animalia,Annelida,Polychaeta,NA,Spionidae,Aonides,Aonides californiensis
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Aphanocapsa,Aphanocapsa litoralis
Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Aphantolana,Aphantolana costaricensis
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra lineariloba
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta glandaria
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta monilaris
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta multifilis
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta petersenae
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta tigrina
Animalia,Annelida,Polychaeta,NA,Cirratulidae,Aphelochaeta,Aphelochaeta williamsae
Animalia,Arthropoda,Diplopoda,Polydesmida,Xystodesmidae,Apheloria,Apheloria virginiensis
Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis nerii
Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma chalcodes
Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma griseum
Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma sp.
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Aphrissa,Aphrissa statira
Animalia,Annelida,Polychaeta,Phyllodocida,Aphroditidae,Aphrodita,Aphrodita parva
Plantae,Anthophyta,Dicotyledoneae,Scrophulariales,Orobanchaceae,Orobanche,Orobanche cooperi cooperi
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Apicoporus,Apicoporus parvidiaboli
Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Apiomerus,Apiomerus wygodzinskyi
Animalia,Sipuncula,Phascolosomatidea,Phascolosomatiformes,Phascolosomatidae,Apionsoma,Apionsoma (edmondsius) pectinatum
Animalia,Sipuncula,Phascolosomatidea,Phascolosomatiformes,Phascolosomatidae,Apionsoma,Apionsoma pectinatum
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
Animalia,Annelida,Polychaeta,Spionida,Apistobranchidae,Apistobranchus,Apistobranchus typicus
Animalia,Chordata,Teleostei,Anguilliformes,Ophichthidae,Aplatophis,Aplatophis zorro
Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium arenatum
Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Amphidium,Aplidium californicum
Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium coei
Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,Aplidium solidum
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,Aplysia californica
Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia cedrosensis
Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia hooveri
Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia parvula
Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia reticulopoda
